article_id,ticker,company,subject,description,category,attachment_url,broadcast_date,sort_date,company_name,industry,exchange,source,ingested_at
4b13008f0cc9951b8dbfc44116de3dca,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Outcome of Analyst/Investor Meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_17032026205854_Concluded17032026Nomura.pdf,17-Mar-2026 20:59:35,2026-03-17 20:59:34,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
89afc25d7eaf02fd1abaa6b01afa289d,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_17032026190737_UpcomingAnalystMeet23032026.pdf,17-Mar-2026 19:08:19,2026-03-17 19:08:18,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
e97687cdae7c82d6c21489ee2d61bf24,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Outcome of Analyst/Investor Meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_17032026185702_Concluded17032026.pdf,17-Mar-2026 18:58:10,2026-03-17 18:58:10,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
33c5c1d71594da007b95dfd0682dcb2d,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Outcome of Analyst Meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_13032026172947_Concluded13032026.pdf,13-Mar-2026 17:30:02,2026-03-13 17:30:01,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
0ed8813c837a2ef671de4d8abf64a243,M&M,Mahindra & Mahindra,Updates,Mahindra & Mahindra Limited has informed the Exchange regarding 'Transfer of Equity Shares by Mahindra & Mahindra Employees  Stock Option Trust to the Stock Option Grantees'.,Updates,https://nsearchives.nseindia.com/corporate/ferozebaria_12032026181523_Employeeslist12032026.pdf,12-Mar-2026 18:15:37,2026-03-12 18:15:37,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
533cca7bc194f10b2e85c25a6242123c,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Outcome of Analyst Meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_11032026192754_Concluded11032026.pdf,11-Mar-2026 19:28:13,2026-03-11 19:28:12,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
8331c52b2d0852c83b2a0695a58c5298,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_10032026183816_UpcomingAnalystMeet17032026.pdf,10-Mar-2026 18:38:27,2026-03-10 18:38:27,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
2d907e75ab632c06fc6194b0a2a11e3a,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_10032026183040_UpcomingAnalystMeet13032026.pdf,10-Mar-2026 18:30:56,2026-03-10 18:30:56,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
bbdf5fd1424456db55ebe9673cb4f68f,M&M,Mahindra & Mahindra,General Updates,"M&M: Mahindra & Mahindra Limited has informed the Exchange about Production, Sales and Export figures for the month of February 2026",General Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_09032026174502_MonthlyReportFeb26.pdf,09-Mar-2026 17:45:25,2026-03-09 17:45:25,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
18bf5bca0f07f0f70d4c02a7e078074b,M&M,Mahindra & Mahindra,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_06032026183907_UpcomingAnalystMeet11032026.pdf,06-Mar-2026 18:39:23,2026-03-06 18:39:22,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
87e5d926fc64f53e5d0097abf322553e,M&M,Mahindra & Mahindra,News Verification,The Exchange has sought clarification from Mahindra & Mahindra Limited with respect to recent news item captioned Indonesia puts vehicle imports from Tata Motors and Mahindra & Mahindra on hold..  The response from the Company is attached.,News Verification,https://nsearchives.nseindia.com/corporate/sviswanathan_04032026142041_03032026094458_RumourVerification-03032026.pdf,04-Mar-2026 14:21:59,2026-03-04 14:21:57,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
0b522637b9dc62072688e7dca57965dc,M&M,Mahindra & Mahindra,Rumour Verification - Regulation 30(11),Mahindra & Mahindra Limited has informed the Exchange about Rumour Verification - Regulation 30(11),Rumour Verification - Regulation 30(11),https://nsearchives.nseindia.com/corporate/NishaMandhana_03032026094458_RumourVerification-03032026.pdf,03-Mar-2026 09:45:15,2026-03-03 09:45:14,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
2b0f88e989b4fe42df4ead13d2efb770,M&M,Mahindra & Mahindra,Sale or disposal,Mahindra & Mahindra Limited has informed the Exchange about Cessation of Blue Planet Integrated Waste Solutions Private Limited as an Associate of the Company,Sale or disposal,https://nsearchives.nseindia.com/corporate/AmitDodani_02032026150537_SEIntimationCessationofBPWSPLasAssociate.pdf,02-Mar-2026 15:05:55,2026-03-02 15:05:53,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
433be29e900dc7daec6d62d0da913541,M&M,Mahindra & Mahindra,News Verification,The Exchange has sought clarification from Mahindra & Mahindra Limited with respect to recent news item captioned Indonesia puts vehicle imports from Tata Motors and Mahindra & Mahindra on hold..  The response from the Company is awaited.,News Verification,-,02-Mar-2026 13:52:32,2026-03-02 13:52:31,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
45e0ef61269c17ce570bfacbb5f9e252,M&M,Mahindra & Mahindra,Other Restructuring,Mahindra & Mahindra Limited has informed the Exchange about Other Restructuring,Other Restructuring,https://nsearchives.nseindia.com/corporate/AmitDodani_02032026131058_SEIntimation_ProjectMarshal_Final.pdf,02-Mar-2026 13:11:10,2026-03-02 13:11:09,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
deec539960e92d38c7db4b623e03afea,M&M,Mahindra & Mahindra,Press Release,"Mahindra & Mahindra Limited has informed the Exchange regarding a press release dated March 01, 2026, titled ""Three Press Releases issued by Mahindra & Mahindra Limited "".",Press Release,https://nsearchives.nseindia.com/corporate/ferozebaria_01032026112727_SEIntimationMarch2026PR.pdf,01-Mar-2026 11:27:38,2026-03-01 11:27:37,Mahindra & Mahindra Limited,Automobiles - 4 Wheelers,NSE,nse_announcements,2026-03-19T05:07:18.707994
