transcript_id,company,scrip_code,title,subject,document_url,filing_date,category,source,ingested_at,raw_text
46c290556256d493aa55c6e0fdb9cbce,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4590e332-3a1e-4093-ae23-a00ab67cd308.pdf,2026-03-17T20:54:49.157,A,bse_filings,2026-03-18T06:40:51.128583,[ERROR: 404 Client Error: Not Found for url: https://www.bseindia.com/xml-data/corpfiling/AttachHis/4590e332-3a1e-4093-ae23-a00ab67cd308.pdf]
6a7ee63496a0ebe894f0bcaa925291c0,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cb4057ff-515b-4884-b5df-47e0df7c16b3.pdf,2026-03-17T19:04:14.097,A,bse_filings,2026-03-18T06:40:51.128583,[ERROR: 404 Client Error: Not Found for url: https://www.bseindia.com/xml-data/corpfiling/AttachHis/cb4057ff-515b-4884-b5df-47e0df7c16b3.pdf]
91317d1ba46e84cdc196da10597ab08b,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9570e05b-e272-4cbc-b848-8c753a75e243.pdf,2026-03-17T18:53:04.467,A,bse_filings,2026-03-18T06:40:51.128583,[ERROR: 404 Client Error: Not Found for url: https://www.bseindia.com/xml-data/corpfiling/AttachHis/9570e05b-e272-4cbc-b848-8c753a75e243.pdf]
672695d41609791a3bc7bab98f6524c8,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/727d8576-21b7-4e70-a9d8-83dc759378e0.pdf,2026-03-13T17:16:08.7,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 13th March 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 – Outcome of Analyst or Institutional Investor Meeting Dear Sir/Madam, This is in furtherance to our letter dated 10th March 2026 wherein we had given an advance intimation of the Schedule of Analyst or Institutional Investor Meeting, we hereby inform you that the Company today, i.e. 13th March 2026, physically, conducted Investor Meeting in Mumbai engaging with Funds, Investors etc. The said Meeting concluded at 4.20 p.m. (IST). The presentation that was submitted to the Stock Exchange(s) vide our letter dated 11th February 2026 was referred during the Meeting. The said presentation is also available on the Website of the Company at the Weblink: M&M Q3F26 Analyst Meet – Presentations deck – 11th February 2026 Further, the Company has referred to publicly available documents for discussions and no unpublished price sensitive information has been shared during the aforesaid Meeting. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
9c06ec2701bec1396ba2c60e776264bd,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/29c91588-8a6a-40b5-ad84-c0aca3887288.pdf,2026-03-11T19:23:53.4,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 11th March 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Disclosure under 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 – Participation in Analyst or Institutional Investor Meeting Dear Sir/Madam, This is in furtherance to our letter dated 6th March 2026 wherein we had given an advance intimation of the Schedule of Analyst or Institutional Investor Meeting Schedule, we hereby inform you that the Company virtually participated in the Arihant – Bharat Connect Conference held today, i.e. 11th March 2026 in Mumbai engaging with Funds, Investors etc. The said Conference concluded at 3.45 p.m. (IST). The presentation that was submitted to the Stock Exchange(s) vide our letter dated 11th February 2026 was presented during the Conference. The said presentation is also available on the Website of the Company at the Weblink: M&M Q3F26 Analyst Meet – Presentations deck – 11th February 2026 Further, the Company has referred to publicly available documents for discussions and no unpublished price sensitive information has been shared during the aforesaid Conference. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
5267769818073e2c8136da28c77bc255,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6df95251-d6be-4c60-905d-ab8799ba0148.pdf,2026-03-10T18:35:57.027,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 10th March 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Intimation of Schedule of Analyst/Institutional Investor Meeting under the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 We wish to inform you that pursuant to Regulation 30(6) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Schedule of Analyst or Institutional Investor Meeting(s) with the Company is as under: Sl. Details required Particulars No 1 & 2 Details pertaining to the meet/call and Nomura India Corporate Day on 17th March 2026 in Mumbai Venue from 07:30 p.m. to 08:30 p.m. (IST) (Group Meet) 3 Mode of attending Virtual 4 Details pertaining to registrations: N.A. 5 Disclaimers/note to complete/ease N.A. registration/attending the call 6 Details regarding specific platform N.A. requirements, if any 7 Inclusions/exclusions of Funds/Investors audience/participants, if any *NOTE: The schedule and mode of meeting may undergo a change due to exigencies on the part of Investors/Analysts/Company. Please note that no unpublished price sensitive information is proposed to be shared by the Company during the aforesaid event. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
2ed3ab3005d8d033571a96950598971f,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/8966b7f6-6ae2-4d91-8630-677b1067f4fc.pdf,2026-03-10T18:27:58.433,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 10th March 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Intimation of Schedule of Analyst/Institutional Investor Meeting under the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 We wish to inform you that pursuant to Regulation 30(6) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Schedule of Analyst or Institutional Investor Meeting(s) with the Company is as under: Sl. Details required Particulars No 1 & 2 Details pertaining to the meet/call and Investor Meeting on 13th March 2026 in Mumbai from 03:00 Venue p.m. to 04:00 p.m. (IST) (Group Meet) Investor Meeting on 17th March 2026 in Mumbai from 02:30 p.m. to 03:30 p.m. (IST) (Group Meet) 3 Mode of attending Physical 4 Details pertaining to registrations: N.A. 5 Disclaimers/note to complete/ease N.A. registration/attending the call 6 Details regarding specific platform N.A. requirements, if any 7 Inclusions/exclusions of Funds/Investors audience/participants, if any *NOTE: The schedule and mode of meeting may undergo a change due to exigencies on the part of Investors/Analysts/Company. Please note that no unpublished price sensitive information is proposed to be shared by the Company during the aforesaid Meeting. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
f8d35e55fe413b2f29cb2ab77aba4946,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b0773fa9-7d6a-4cf6-acc1-d7e5098babd0.pdf,2026-03-06T18:35:10.783,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 6th March 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Intimation of Schedule of Analyst/Institutional Investor Meeting under the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 We wish to inform you that pursuant to Regulation 30(6) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Schedule of Analyst or Institutional Investor Meeting(s) with the Company is as under: Sl. Details required Particulars No 1 & 2 Details pertaining to the meet/call and Arihant – Bharat Connect Conference on 11th March 2026 Venue in Mumbai from 03:00 p.m. to 04:00 p.m. (IST) (Group Meet) 3 Mode of attending Virtual 4 Details pertaining to registrations: N.A. 5 Disclaimers/note to complete/ease N.A. registration/attending the call 6 Details regarding specific platform N.A. requirements, if any 7 Inclusions/exclusions of Funds/Investors audience/participants, if any *NOTE: The schedule and mode of meeting may undergo a change due to exigencies on the part of Investors/Analysts/Company. Please note that no unpublished price sensitive information is proposed to be shared by the Company during the aforesaid Conference. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
87436f3463c3ec90ac70045a63d5f1ea,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a0eb8722-168d-4e90-9b17-81595fde0891.pdf,2026-02-25T19:12:12.71,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 25th February 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Disclosure under 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 – Participation in Analyst or Institutional Investor Meeting Dear Sir/Madam, This is in furtherance to our letter dated 17th February 2026 wherein we had given an advance intimation of the Schedule of Analyst or Institutional Investor Meeting Schedule, we hereby inform you that the Company physically participated in the IIFL’s 17th Enterprising India Global Investor’s Conference held today, i.e. 25th February 2026 in Mumbai engaging with Funds, Investors etc. The said conference concluded at 2.00 p.m. (IST). The presentation that was submitted to the Stock Exchange(s) vide our letter dated 11th February 2026 was presented during the conference. The said presentation is also available on the Website of the Company at the Weblink: M&M Q3F26 Analyst Meet – Presentations deck – 11th February 2026 Further, the Company has referred to publicly available documents for discussions and no unpublished price sensitive information has been shared during the aforesaid conference. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
bad165102eda9d2d86b81bc2ecfb715a,Mahindra & Mahindra,500520,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome,A,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ef6de6ce-3062-4afb-8753-7e5fad04829c.pdf,2026-02-24T19:46:44.227,A,bse_filings,2026-03-18T06:40:51.128583,"Mahindra & Mahindra Ltd. Mahindra Towers, Dr. G. M. Bhosale Marg, Worli, Mumbai 400 018 India Tel: +91 22 2490 1441 Fax: +91 22 2490 0833 www.mahindra.com 24th February 2026 National Stock Exchange of India Limited BSE Limited ""Exchange Plaza"", 5th Floor, Phiroze Jeejeebhoy Towers, Plot No.C/1, G Block Dalal Street, Fort, Bandra-Kurla Complex Mumbai 400001. Bandra (East), Mumbai 400051. The Luxembourg Stock Exchange London Stock Exchange Plc 35A Boulevard Joseph II, 10 Paternoster Square L-1840 Luxembourg. London EC4M 7LS. Sub: Disclosure under 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 – Participation in Analyst or Institutional Investor Meeting Dear Sir/Madam, This is in furtherance to our letter dated 17th February 2026 wherein we had given an advance intimation of the Schedule of Analyst or Institutional Investor Meeting Schedule, we hereby inform you that the Company physically participated in the Kotak Chasing Growth 2026 held today, i.e. 24th February 2026 in Mumbai engaging with Funds, Investors etc. The said event concluded at 6.00 p.m. (IST). The presentation that was submitted to the Stock Exchange(s) vide our letter dated 11th February 2026 was presented during the event. The said presentation is also available on the Website of the Company at the Weblink: M&M Q3F26 Analyst Meet – Presentations deck – 11th February 2026 Further, the Company has referred to publicly available documents for discussions and no unpublished price sensitive information has been shared during the aforesaid event. Kindly take the same on record. Yours sincerely, For Mahindra & Mahindra Limited Sailesh Kumar Daga Company Secretary Regd. Office: Gateway Building, Apollo Bunder, Mumbai 400 001, India | Tel: +91 22 6897 5500 | Fax: +91 22 22875485 | Email: group.communication@mahindramail.com | mahindra.com | CIN No. L65990MH1945PLC004558"
